DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2019/07/18 14:09:41.26,36.08633,-117.83300,-0.080,2.30,Md,4,161,4,0.02,NCSN,73227646
2019/07/18 14:24:55.10,36.12550,-117.84566,3.930,2.22,Md,8,99,1,0.15,NCSN,73227671
2019/07/18 14:33:17.98,35.34533,-117.93933,2.140,2.31,Md,8,89,12,0.10,NCSN,73227696
2019/07/18 15:05:31.96,35.37483,-117.85767,3.170,2.22,Md,6,121,12,0.02,NCSN,73227721
2019/07/18 15:06:23.39,36.12600,-117.83683,1.450,2.20,Md,4,273,13,0.01,NCSN,73227726
2019/07/18 15:14:41.28,35.37033,-117.84300,6.590,2.40,Md,8,114,11,0.02,NCSN,73227736
2019/07/18 15:38:48.53,36.09000,-117.81533,-0.590,2.52,Md,5,145,5,0.06,NCSN,73227751
2019/07/18 16:10:07.64,35.38334,-117.85350,-0.110,2.02,Md,6,121,13,0.07,NCSN,73227781
2019/07/18 16:10:49.58,36.12100,-117.82250,-0.850,2.13,Md,5,100,3,0.02,NCSN,73227786
2019/07/18 18:44:15.84,36.12183,-117.90400,5.760,2.20,Md,8,179,4,0.06,NCSN,73227886
2019/07/18 19:49:56.46,36.07400,-117.88250,-0.410,2.64,Md,7,106,5,0.10,NCSN,73227936
2019/07/18 19:52:28.46,36.08233,-117.84866,2.150,2.29,Md,4,184,4,0.00,NCSN,73227951
2019/07/18 20:16:54.83,36.10233,-117.88267,7.020,3.07,ML,9,89,14,0.04,NCSN,73227956
2019/07/18 20:46:19.10,36.08850,-117.87033,4.430,2.54,Md,7,144,4,0.15,NCSN,73227976
2019/07/18 20:59:40.92,35.88167,-118.52383,20.950,2.08,Md,5,184,66,0.02,NCSN,73227981
2019/07/18 21:07:57.50,36.09117,-117.92250,-0.270,2.38,Md,10,91,7,0.23,NCSN,73227991
2019/07/18 22:00:25.16,35.37883,-117.86000,0.260,2.49,Md,7,119,12,0.02,NCSN,73228061
2019/07/18 22:18:14.33,36.12317,-117.84250,-0.860,2.62,Md,8,135,13,0.19,NCSN,73228086
2019/07/18 23:54:32.17,36.11750,-117.86417,-1.160,2.97,Md,14,127,31,0.14,NCSN,73228131
2019/07/19 00:19:00.88,40.64167,-121.81333,11.570,2.20,Md,32,59,11,0.10,NCSN,73228161
2019/07/19 00:28:03.09,36.13033,-117.89967,-0.590,2.45,Md,7,154,32,0.06,NCSN,73228181
2019/07/19 02:33:36.13,36.18167,-117.91317,-1.550,2.94,ML,27,120,9,0.57,NCSN,73228271
2019/07/19 02:40:17.77,35.34467,-117.94900,-0.080,2.19,Md,8,108,13,0.06,NCSN,73228281
2019/07/19 02:52:13.42,36.12050,-117.83633,3.640,3.57,ML,25,110,2,0.17,NCSN,73228286
2019/07/19 03:14:04.03,36.11683,-117.87317,2.250,2.36,Md,10,82,2,0.07,NCSN,73228301
2019/07/19 05:29:14.88,35.21350,-118.61884,7.270,2.14,Md,11,79,7,0.08,NCSN,73228391
2019/07/19 06:58:36.51,36.11100,-117.87033,7.270,2.82,Md,13,148,30,0.10,NCSN,73228456
2019/07/19 07:02:10.76,36.11800,-117.90717,3.010,2.34,Md,6,153,31,0.05,NCSN,73228466
2019/07/19 07:51:22.23,37.44883,-118.87867,1.910,2.80,Md,36,134,16,0.06,NCSN,73228491
2019/07/19 07:56:01.44,36.10950,-117.87733,1.260,2.57,Md,12,66,2,0.08,NCSN,73228501
2019/07/19 08:47:03.96,36.70183,-118.36850,26.460,2.92,Md,7,335,80,0.67,NCSN,73228541
2019/07/19 09:26:43.77,36.08200,-117.86034,3.700,3.12,ML,16,124,4,0.11,NCSN,73228571
2019/07/19 09:28:26.80,36.07967,-117.87967,1.140,2.78,Md,10,80,5,0.07,NCSN,73228576
2019/07/19 09:43:44.65,36.08150,-117.87634,2.100,2.82,Md,8,140,4,0.06,NCSN,73228591
2019/07/19 10:20:04.53,36.17083,-117.88683,-1.200,2.90,Md,38,108,7,0.49,NCSN,73228656
2019/07/19 10:27:47.68,36.12117,-117.86650,3.110,2.28,Md,10,105,1,0.07,NCSN,73228671
2019/07/19 10:40:38.22,36.11950,-117.87650,1.940,2.47,Md,8,171,2,0.07,NCSN,73228676
2019/07/19 11:27:19.75,35.93333,-117.77116,0.720,2.36,Md,6,207,27,0.03,NCSN,73228701
2019/07/19 11:37:10.27,36.07167,-117.87984,1.960,2.33,Md,7,141,6,0.07,NCSN,73228706
2019/07/19 13:52:21.90,36.11150,-117.85167,3.250,3.47,ML,26,110,1,0.17,NCSN,73228831
2019/07/19 14:29:49.60,39.36650,-123.27666,8.040,2.02,Md,27,50,6,0.06,NCSN,73228861
2019/07/19 15:27:53.49,35.35050,-117.94017,0.930,2.23,Md,9,85,13,0.23,NCSN,73228886
2019/07/19 15:32:09.35,36.22783,-118.20417,-1.350,2.59,Md,19,66,26,0.26,NCSN,73228891
2019/07/19 16:09:11.05,36.11567,-117.88700,7.530,2.74,Md,15,91,30,0.13,NCSN,73228926
2019/07/19 16:50:51.42,36.18017,-117.90700,-1.440,3.11,ML,38,74,8,0.49,NCSN,73228971
2019/07/19 17:11:33.51,35.39250,-117.84700,-0.840,2.93,Md,14,53,14,0.24,NCSN,73228991
2019/07/19 17:41:16.71,40.29267,-124.60917,18.170,2.68,Md,52,233,23,0.18,NCSN,73229031
2019/07/19 17:47:11.03,36.07667,-117.86066,3.360,2.70,Md,14,87,5,0.20,NCSN,73229036
2019/07/19 19:01:16.08,36.11517,-117.89066,5.040,2.76,Md,15,84,3,0.11,NCSN,73229096
2019/07/19 20:15:31.08,36.10467,-117.86750,3.800,2.40,Md,7,113,2,0.04,NCSN,73229146
2019/07/19 20:47:53.06,36.14917,-117.84600,0.660,2.58,Md,6,184,16,0.02,NCSN,73229241
2019/07/19 22:12:14.79,36.18417,-117.93117,-1.280,2.64,Md,18,164,10,0.31,NCSN,73229251
2019/07/19 22:50:35.97,38.80416,-122.82233,1.620,2.00,Md,55,54,1,0.05,NCSN,73229261
2019/07/20 00:28:13.27,36.07367,-117.85150,1.180,2.15,Md,5,136,5,0.14,NCSN,73229306
2019/07/20 01:28:34.88,35.52400,-120.25233,11.210,2.24,Md,61,45,12,0.08,NCSN,73229336
2019/07/20 04:04:49.88,36.22500,-118.20483,-1.280,2.54,Md,15,101,26,0.22,NCSN,73229441
2019/07/20 05:15:25.29,35.35317,-117.93117,-0.400,2.11,Md,10,84,12,0.23,NCSN,73229496
2019/07/20 05:25:22.51,36.14983,-117.85934,5.140,2.00,Md,4,231,4,0.00,NCSN,73229531
2019/07/20 06:22:59.06,37.57050,-118.85850,7.810,2.69,Md,36,98,3,0.05,NCSN,73229541
2019/07/20 07:41:32.98,36.11133,-117.91883,-1.020,2.70,Md,11,151,6,0.12,NCSN,73229611
2019/07/20 08:55:02.75,36.07100,-117.86300,-0.250,2.40,Md,6,128,5,0.14,NCSN,73229716
2019/07/20 10:59:49.04,36.13433,-117.89083,3.590,2.40,Md,9,110,4,0.07,NCSN,73229731
2019/07/20 14:01:38.15,35.34983,-117.94217,-0.620,2.30,Md,8,87,13,0.11,NCSN,73229801
2019/07/20 14:22:02.90,36.13567,-117.89066,3.240,2.13,Md,7,112,4,0.05,NCSN,73229821
2019/07/20 14:29:02.66,35.31467,-117.88567,11.990,2.12,Md,6,113,6,0.01,NCSN,73229831
2019/07/20 15:35:35.61,36.08433,-117.85650,3.910,2.93,Md,12,162,4,0.10,NCSN,73229871
2019/07/20 15:57:53.26,38.79083,-122.77050,3.210,3.19,ML,98,44,2,0.07,NCSN,73229896
2019/07/20 15:58:23.82,38.79117,-122.76900,2.560,2.44,Md,50,73,2,0.07,NCSN,73229901
2019/07/20 16:05:27.84,35.34566,-117.94167,1.980,2.22,Md,6,102,12,0.02,NCSN,73229921
2019/07/20 16:38:42.90,35.35400,-117.93500,2.200,2.30,Md,6,84,13,0.03,NCSN,73229936
2019/07/20 17:09:34.33,35.34033,-117.93884,4.480,2.47,Md,14,71,12,0.16,NCSN,73229956
2019/07/20 17:45:48.16,35.52350,-120.25500,11.270,2.18,Md,65,83,12,0.08,NCSN,73229986
2019/07/20 17:50:43.82,36.15700,-117.87900,1.280,2.39,Md,8,185,5,0.06,NCSN,73229991
2019/07/20 21:57:29.17,35.69600,-118.39217,6.990,2.40,Md,8,134,8,0.11,NCSN,73230211
2019/07/20 22:14:42.15,35.32667,-117.90700,9.560,2.20,Md,6,120,9,0.03,NCSN,73230231
2019/07/21 01:46:44.73,37.33817,-117.90417,7.890,2.56,Md,42,92,33,0.10,NCSN,73230371
2019/07/21 01:59:33.11,37.34200,-117.90633,6.030,2.20,Md,37,92,33,0.11,NCSN,73230376
2019/07/21 02:26:53.83,36.13967,-117.86433,-1.200,2.33,Md,5,269,3,0.31,NCSN,73230416
2019/07/21 02:44:10.36,36.16083,-117.83850,3.190,2.10,Md,6,234,5,0.09,NCSN,73230431
2019/07/21 06:07:32.77,35.85367,-117.76683,-0.970,2.26,Md,6,177,13,0.43,NCSN,73230551
2019/07/21 08:48:55.11,36.17833,-117.90317,-1.440,2.70,Md,25,122,8,0.63,NCSN,73230626
2019/07/21 11:11:21.56,36.12283,-117.84883,6.890,2.20,Md,5,185,1,0.05,NCSN,73230716
2019/07/21 11:31:12.97,36.20733,-118.17900,3.220,2.34,Md,9,96,27,0.13,NCSN,73230731
2019/07/21 15:32:50.55,36.75883,-121.43833,10.780,2.16,Md,76,53,1,0.15,NCSN,73230896
2019/07/21 15:46:12.35,35.31950,-117.88783,11.790,2.07,Md,5,138,7,0.01,NCSN,73230901
2019/07/21 16:33:35.87,35.33900,-117.92583,9.950,2.74,Md,16,70,11,0.14,NCSN,73230936
2019/07/21 17:41:51.40,35.35017,-117.93483,2.240,2.45,Md,7,85,12,0.09,NCSN,73230971
2019/07/21 18:07:15.93,35.36017,-117.93183,-0.600,2.06,Md,6,114,13,0.12,NCSN,73230986
2019/07/21 18:30:27.68,35.94167,-117.76500,6.150,2.24,Md,4,161,21,0.01,NCSN,73231001
2019/07/21 19:04:04.48,36.09333,-117.81400,-0.260,2.18,Md,5,150,5,0.08,NCSN,73231046
2019/07/21 19:20:04.23,36.11950,-117.87750,-1.420,2.71,Md,10,89,2,0.10,NCSN,73231021
2019/07/21 19:44:49.95,36.11767,-117.86000,5.420,2.22,Md,6,169,0,0.01,NCSN,73231051
2019/07/21 20:27:31.42,35.34033,-117.93584,5.420,2.67,Md,20,49,11,0.20,NCSN,73231071
2019/07/21 20:33:59.53,35.34450,-117.92966,5.710,2.40,Md,14,65,11,0.14,NCSN,73231081
2019/07/21 20:55:40.01,36.07883,-117.85783,0.160,2.49,Md,5,143,4,0.14,NCSN,73231101
2019/07/21 21:51:12.59,36.11317,-117.84383,2.260,2.26,Md,8,96,1,0.16,NCSN,73231141
2019/07/21 22:48:07.26,36.08700,-117.85516,1.740,2.50,Md,10,90,3,0.14,NCSN,73231161
2019/07/22 00:55:49.38,36.15800,-117.82467,3.900,2.12,Md,5,246,5,0.08,NCSN,73231241
2019/07/22 02:14:01.24,36.13417,-117.86166,5.180,2.17,Md,5,188,33,0.02,NCSN,73231286
2019/07/22 05:58:24.03,35.02617,-118.36983,8.760,2.24,Md,7,134,5,0.08,NCSN,73231451
2019/07/22 06:23:29.44,38.82750,-122.79100,1.400,2.22,Md,69,35,1,0.07,NCSN,73231471
2019/07/22 08:20:44.17,36.12433,-117.91634,5.400,2.49,Md,7,172,6,0.07,NCSN,73231546
2019/07/22 09:14:23.73,35.78316,-117.81966,0.440,2.03,Md,5,152,10,0.16,NCSN,73231596
2019/07/22 12:42:48.23,36.11283,-117.89300,4.980,2.58,Md,12,84,3,0.09,NCSN,73231706
2019/07/22 12:46:52.89,36.09133,-117.88433,0.090,2.16,Md,6,122,4,0.03,NCSN,73231716
2019/07/22 13:29:20.71,36.09133,-117.86317,3.780,2.97,Md,18,82,3,0.11,NCSN,73231721
2019/07/22 15:26:51.90,36.19083,-117.89567,-1.730,2.69,Md,27,84,9,0.35,NCSN,73231851
2019/07/22 15:27:37.06,35.89900,-117.76967,-0.240,2.18,Md,6,137,14,0.27,NCSN,73231926
2019/07/22 16:21:26.97,35.36067,-117.93050,1.580,2.24,Md,9,80,13,0.09,NCSN,73231891
2019/07/22 16:55:19.29,36.09150,-117.83283,1.460,2.06,Md,4,156,3,0.00,NCSN,73231956
2019/07/22 17:08:55.41,40.74133,-125.02417,22.640,3.74,Mw,65,236,65,0.15,NCSN,73231951
2019/07/22 18:59:22.31,39.98367,-125.67983,9.950,2.65,ML,16,346,119,0.39,NCSN,73232036
2019/07/22 19:22:57.61,36.16950,-117.88517,-0.470,2.62,Md,9,100,6,0.16,NCSN,73232061
2019/07/22 19:53:28.18,35.44617,-118.56316,15.280,2.39,Md,5,202,25,0.07,NCSN,73232081
2019/07/22 19:59:51.43,36.09817,-117.85567,3.230,2.57,Md,8,124,2,0.12,NCSN,73232096
2019/07/22 20:44:22.60,35.37050,-117.83750,6.640,2.31,Md,9,90,11,0.08,NCSN,73232131
2019/07/22 22:26:21.16,36.29767,-118.18283,32.750,2.56,Md,5,331,36,0.04,NCSN,73232176
2019/07/22 23:46:15.06,35.36200,-117.83417,7.330,2.23,Md,8,140,11,0.08,NCSN,73232241
2019/07/22 23:46:38.73,35.53133,-120.82100,6.020,2.47,Md,65,52,10,0.06,NCSN,73232246
2019/07/22 23:49:40.33,35.34117,-117.92300,6.280,2.51,Md,12,86,11,0.11,NCSN,73232251
2019/07/23 01:46:18.99,35.33867,-117.81517,13.340,2.32,Md,10,163,8,0.07,NCSN,73232341
2019/07/23 03:53:49.63,41.25417,-124.73050,21.500,2.84,Md,36,208,60,0.16,NCSN,73232376
2019/07/23 05:08:51.99,36.11517,-117.89083,5.400,2.07,Md,5,167,3,0.01,NCSN,73232431
2019/07/23 06:19:30.43,36.11583,-117.91817,1.570,2.44,Md,6,87,6,0.06,NCSN,73232421
2019/07/23 08:45:03.69,36.06483,-117.84350,-0.730,2.41,Md,6,110,6,0.12,NCSN,73232501
2019/07/23 11:32:04.80,36.07900,-117.89034,10.100,2.10,Md,4,179,5,0.00,NCSN,73232611
2019/07/23 15:18:46.09,36.11967,-117.85416,5.530,2.56,Md,9,184,0,0.10,NCSN,73232706
2019/07/23 15:47:55.13,36.06283,-117.88000,7.540,2.52,Md,6,98,6,0.08,NCSN,73232736
2019/07/23 15:55:40.47,35.40300,-117.80150,4.280,2.40,Md,7,127,14,0.03,NCSN,73232746
2019/07/23 16:51:10.08,36.95883,-121.58667,4.170,2.80,Md,88,22,1,0.17,NCSN,73232796
2019/07/23 17:03:24.66,36.13633,-117.90483,5.320,2.08,Md,5,210,18,0.03,NCSN,73232806
2019/07/23 17:18:42.61,36.07067,-117.82900,-0.400,2.14,Md,5,166,6,0.01,NCSN,73232811
2019/07/23 22:31:50.65,36.16867,-117.88667,-1.540,2.64,Md,27,82,6,0.39,NCSN,73232986
2019/07/24 00:51:13.90,36.21050,-117.88917,-0.260,2.33,Md,6,196,11,0.04,NCSN,73233086
2019/07/24 05:00:14.79,36.10867,-117.81384,-0.180,2.18,Md,5,113,4,0.03,NCSN,73233251
2019/07/24 05:48:47.74,35.79333,-120.34467,9.480,3.14,ML,82,93,2,0.06,NCSN,73233256
2019/07/24 06:26:21.15,36.16700,-117.87383,-1.100,2.40,Md,8,86,6,0.21,NCSN,73233276
2019/07/24 09:52:15.85,36.11217,-117.89017,4.180,2.15,Md,5,154,3,0.01,NCSN,73233436
2019/07/24 12:10:18.41,40.49417,-124.17233,26.470,2.22,Md,34,58,10,0.12,NCSN,73233506
2019/07/24 12:18:20.95,36.02833,-120.59184,4.060,2.24,Md,68,116,5,0.08,NCSN,73233511
2019/07/24 12:48:42.72,36.13117,-117.89250,-0.830,2.36,Md,6,178,32,0.09,NCSN,73233516
2019/07/24 17:50:19.09,36.20633,-118.17917,2.560,2.21,Md,8,96,27,0.13,NCSN,73233691
2019/07/24 17:53:26.02,36.19750,-118.16933,7.590,2.09,Md,6,128,30,0.03,NCSN,73233716
2019/07/24 18:04:40.87,36.20217,-118.17184,-1.470,2.72,Md,16,78,28,0.13,NCSN,73233696
2019/07/24 18:28:31.81,36.19700,-118.16866,10.650,2.27,Md,6,116,30,0.08,NCSN,73233706
2019/07/24 18:31:41.01,35.34767,-117.93550,0.410,2.26,Md,10,87,12,0.10,NCSN,73233711
2019/07/24 18:33:02.37,36.01600,-117.84566,2.360,2.16,Md,4,120,7,0.00,NCSN,73233746
2019/07/24 18:44:23.02,36.10183,-117.87850,1.160,2.11,Md,7,182,3,0.04,NCSN,73233766
2019/07/24 19:26:42.07,36.24017,-118.10500,34.320,2.24,Md,8,122,22,0.66,NCSN,73233761
2019/07/24 22:24:18.49,36.18100,-117.88500,-1.360,3.58,ML,65,83,20,0.57,NCSN,73233896
2019/07/25 03:56:17.57,36.11917,-117.89967,6.740,2.26,Md,7,167,4,0.04,NCSN,73234056
2019/07/25 08:16:10.10,36.11967,-117.84300,4.600,2.50,Md,11,178,1,0.10,NCSN,73234186
2019/07/25 12:35:07.40,36.10266,-117.90867,6.840,2.20,Md,9,145,5,0.09,NCSN,73234291
2019/07/25 23:21:26.13,36.07883,-117.89133,-0.490,2.08,Md,5,151,5,0.06,NCSN,73234536
2019/07/26 01:08:37.54,35.36583,-117.84834,6.520,2.34,Md,9,113,11,0.07,NCSN,73234621
2019/07/26 01:11:08.01,35.37233,-117.85934,-0.840,2.43,Md,12,74,12,0.27,NCSN,73234626
2019/07/26 02:31:01.62,40.92000,-124.28067,22.870,2.31,Md,32,192,15,0.10,NCSN,73234761
2019/07/26 02:53:31.52,35.37033,-117.84683,5.950,2.50,Md,12,96,11,0.09,NCSN,73234806
2019/07/26 09:06:27.63,35.82917,-117.80800,5.070,2.47,Md,6,168,9,0.07,NCSN,73235016
2019/07/26 11:29:28.99,36.09233,-117.85367,3.510,2.29,Md,9,98,3,0.13,NCSN,73235101
2019/07/26 11:32:03.67,36.08633,-117.86433,-0.830,2.78,ML,16,195,11,0.23,NCSN,73235106
2019/07/26 11:57:49.53,36.66650,-121.28100,2.640,2.14,Md,51,67,7,0.06,NCSN,73235131
2019/07/26 13:12:07.59,37.46333,-118.82250,3.380,2.16,Md,24,224,13,0.06,NCSN,73235166
2019/07/26 14:57:55.59,36.12700,-117.88834,-0.730,2.95,Md,14,90,3,0.20,NCSN,73235236
2019/07/26 17:14:49.38,38.58267,-121.87200,11.620,2.31,Md,42,112,4,0.18,NCSN,73235316
2019/07/26 18:06:22.52,36.08633,-117.86933,1.630,2.68,Md,11,80,4,0.09,NCSN,73235351
2019/07/26 21:27:47.35,36.08650,-117.85000,3.250,2.10,Md,5,133,3,0.02,NCSN,73235486
2019/07/26 22:17:04.47,37.85983,-118.55500,4.260,2.11,Md,25,275,21,0.05,NCSN,73235501
2019/07/27 00:15:15.65,35.82400,-117.76867,11.630,2.47,Md,5,181,15,0.01,NCSN,73235581
2019/07/27 00:56:29.15,35.34317,-117.93117,4.090,2.19,Md,12,70,11,0.16,NCSN,73235596
2019/07/27 05:49:48.20,36.09383,-117.86833,-0.520,2.87,Md,16,142,3,0.07,NCSN,73235706
2019/07/27 06:45:22.05,36.12733,-117.87033,5.020,2.36,Md,4,246,2,0.00,NCSN,73235741
2019/07/27 08:32:25.03,35.89833,-118.55466,12.050,2.53,Md,7,124,18,0.09,NCSN,73235816
2019/07/27 09:37:41.21,36.69383,-121.32317,4.130,3.70,Mw,59,63,9,0.08,NCSN,73235831
2019/07/27 09:56:06.32,36.69533,-121.32484,3.780,2.85,ML,60,64,9,0.08,NCSN,73235851
2019/07/27 11:46:06.17,36.13133,-117.86000,3.110,2.34,Md,6,157,2,0.02,NCSN,73235886
2019/07/27 11:51:56.35,36.08333,-117.85800,3.690,2.42,Md,7,162,4,0.11,NCSN,73235891
2019/07/27 11:59:53.04,38.83617,-122.79500,1.880,2.26,Md,74,47,0,0.07,NCSN,73235901
2019/07/27 13:08:16.80,36.11000,-117.92167,3.860,2.68,Md,16,80,6,0.15,NCSN,73235926
2019/07/27 15:08:19.51,36.13167,-117.83933,4.370,2.45,Md,7,246,2,0.04,NCSN,73235966
2019/07/27 17:32:38.62,39.44067,-123.10883,6.030,2.67,Md,51,38,15,0.08,NCSN,73236061
2019/07/27 18:27:42.07,36.09433,-117.85384,4.530,2.64,Md,6,169,3,0.05,NCSN,73236091
2019/07/27 19:57:48.59,36.08200,-117.85000,3.790,2.42,Md,8,114,4,0.13,NCSN,73236161
2019/07/27 21:38:24.32,36.11800,-117.87183,4.740,2.08,Md,6,201,2,0.08,NCSN,73236206
2019/07/27 21:41:40.56,36.21317,-118.08167,4.850,3.33,ML,24,71,23,0.12,NCSN,73236211
2019/07/27 22:22:23.21,36.13317,-117.86117,-1.010,2.91,Md,14,173,2,0.31,NCSN,73236236
2019/07/27 22:35:39.43,36.23633,-117.98016,-0.490,2.27,Md,5,221,17,0.06,NCSN,73236256
2019/07/27 23:03:00.26,39.12700,-122.96433,0.590,2.53,Md,64,32,12,0.16,NCSN,73236271
2019/07/28 00:13:22.83,36.08267,-117.82950,0.500,2.50,Md,4,160,4,0.01,NCSN,73236316
2019/07/28 00:41:19.01,36.12167,-117.82034,2.650,2.36,Md,9,102,3,0.20,NCSN,73236326
2019/07/28 01:28:28.84,36.27883,-120.63683,16.480,2.10,Md,36,100,16,0.09,NCSN,73236351
2019/07/28 02:48:14.91,36.69333,-121.31850,3.160,2.22,Md,51,64,9,0.06,NCSN,73236391
2019/07/28 03:37:30.52,36.11300,-117.91550,5.210,2.82,Md,11,86,5,0.12,NCSN,73236411
2019/07/28 06:06:13.42,36.13217,-117.86900,2.620,2.28,Md,6,187,2,0.01,NCSN,73236496
2019/07/28 06:26:21.42,35.32467,-117.93200,8.230,2.19,Md,11,94,10,0.09,NCSN,73236521
2019/07/28 07:54:06.09,35.33317,-117.92516,9.050,2.90,Md,21,72,10,0.14,NCSN,73236601
2019/07/28 09:05:34.92,36.10617,-117.92683,3.920,2.66,Md,10,152,7,0.09,NCSN,73236666
2019/07/28 09:56:34.51,36.14867,-117.85717,5.600,2.20,Md,7,191,3,0.05,NCSN,73236696
2019/07/28 09:59:43.09,36.12500,-117.84900,2.750,2.76,Md,8,127,1,0.11,NCSN,73236701
2019/07/28 10:12:52.47,40.56500,-124.03433,27.420,2.30,Md,43,40,9,0.11,NCSN,73236726
2019/07/28 11:53:56.67,36.12450,-117.86467,5.130,2.24,Md,4,295,1,0.00,NCSN,73236776
2019/07/28 15:37:20.77,35.89600,-118.09617,4.270,2.38,Md,7,148,18,0.18,NCSN,73236876
2019/07/28 15:51:10.83,36.10517,-117.92983,2.640,2.70,Md,14,80,7,0.07,NCSN,73236886
2019/07/28 15:56:28.42,36.14983,-117.86166,5.810,2.30,Md,8,183,4,0.08,NCSN,73236896
2019/07/28 16:46:19.21,36.09300,-117.85567,7.010,2.10,Md,6,131,3,0.07,NCSN,73236916
2019/07/28 19:23:15.89,36.15333,-117.86150,4.080,2.18,Md,6,252,4,0.09,NCSN,73237046
2019/07/28 21:53:48.88,40.35433,-124.53933,25.030,2.73,Md,42,241,18,0.12,NCSN,73237091
2019/07/28 22:47:32.63,36.11500,-117.93200,3.780,2.39,Md,7,162,7,0.04,NCSN,73237141
2019/07/28 23:32:04.12,37.44800,-121.68633,7.230,2.38,Md,87,51,4,0.09,NCSN,73237161
2019/07/28 23:51:06.94,35.99700,-120.19683,20.070,3.06,ML,63,142,15,0.10,NCSN,73237181
2019/07/29 01:27:18.21,36.18033,-117.90867,3.350,2.06,Md,6,131,8,0.01,NCSN,73237236
2019/07/29 04:06:26.05,35.82667,-117.78883,5.320,2.45,Md,7,175,11,0.08,NCSN,73237346
2019/07/29 05:51:09.32,36.15833,-117.86933,1.200,2.44,Md,10,100,5,0.09,NCSN,73237431
2019/07/29 08:35:11.22,36.19767,-117.90400,2.870,2.20,Md,7,102,10,0.14,NCSN,73237561
2019/07/29 11:59:24.76,36.15767,-117.88284,-0.210,2.36,Md,9,228,5,0.10,NCSN,73237691
2019/07/29 13:22:50.32,36.13200,-117.86000,6.380,2.28,Md,6,187,2,0.01,NCSN,73237726
2019/07/29 13:54:55.47,36.13083,-117.88800,4.740,2.37,Md,9,107,3,0.09,NCSN,73237741
2019/07/29 15:15:34.98,36.21317,-118.07917,-1.210,2.38,Md,8,122,23,0.10,NCSN,73237791
2019/07/29 16:32:28.21,36.12917,-120.23666,8.560,2.63,Md,52,131,24,0.07,NCSN,73237816
2019/07/29 16:42:23.86,40.76150,-123.23983,34.910,2.36,Md,24,70,11,0.09,NCSN,73237836
2019/07/29 17:25:09.90,36.07917,-117.87466,4.880,2.56,Md,9,80,5,0.11,NCSN,73237861
2019/07/29 21:30:43.14,36.10683,-117.87700,4.240,2.17,Md,5,139,2,0.01,NCSN,73238006
2019/07/29 21:50:48.04,36.11533,-117.88617,-1.390,2.47,Md,8,90,3,0.22,NCSN,73238031
2019/07/29 22:45:02.38,35.40683,-117.79066,1.140,2.01,Md,5,149,13,0.06,NCSN,73238051
2019/07/29 23:24:59.61,36.49166,-119.96467,25.510,2.41,Md,34,134,43,0.16,NCSN,73238096
2019/07/30 01:43:51.45,36.08867,-117.83967,2.100,2.39,Md,5,119,3,0.02,NCSN,73238146
2019/07/30 03:25:12.88,36.10717,-117.91800,3.720,2.27,Md,5,131,6,0.01,NCSN,73238201
2019/07/30 03:46:10.91,36.08883,-117.87683,4.720,2.48,Md,9,134,4,0.07,NCSN,73238211
2019/07/30 04:08:55.44,36.08967,-117.88284,3.720,2.05,Md,4,182,4,0.00,NCSN,73238246
2019/07/30 04:56:49.34,36.21533,-118.09617,-0.260,2.50,Md,11,82,24,0.12,NCSN,73238251
2019/07/30 06:01:14.49,36.11050,-117.87200,7.340,2.27,Md,4,206,2,0.00,NCSN,73238291
2019/07/30 07:47:08.99,36.08050,-117.86884,2.960,2.76,Md,16,77,4,0.12,NCSN,73238366
2019/07/30 08:33:55.56,36.12883,-117.86667,1.450,2.47,Md,8,161,32,0.05,NCSN,73238431
2019/07/30 10:18:13.31,35.91033,-117.76283,8.800,2.30,Md,8,121,13,0.03,NCSN,73238466
2019/07/30 11:57:34.96,36.76733,-121.36083,10.580,2.10,Md,56,61,8,0.21,NCSN,73238516
2019/07/30 12:54:19.44,36.10800,-117.85200,3.870,2.63,Md,5,243,47,0.10,NCSN,73238541
2019/07/30 14:34:37.90,36.10933,-117.84067,3.400,2.68,Md,10,154,2,0.11,NCSN,73238581
2019/07/30 17:20:16.00,35.54917,-120.80483,5.050,2.11,Md,62,78,10,0.08,NCSN,73238681
2019/07/30 20:58:54.56,35.34117,-117.88966,6.020,2.51,Md,12,74,9,0.17,NCSN,73238786
2019/07/30 23:22:38.78,40.39034,-125.27317,23.970,2.81,Md,20,249,80,0.15,NCSN,73238851
2019/07/31 01:23:57.38,35.38050,-117.84866,5.550,2.52,Md,9,125,13,0.12,NCSN,73238911
2019/07/31 01:24:33.28,35.37650,-117.85133,5.180,2.18,Md,7,124,12,0.05,NCSN,73238921
2019/07/31 01:40:36.83,36.10050,-117.91950,4.200,2.60,Md,10,61,6,0.06,NCSN,73238926
2019/07/31 02:53:49.97,35.32433,-118.57533,9.670,2.66,Md,21,73,15,0.11,NCSN,73238966
2019/07/31 04:26:04.81,36.92433,-119.63766,29.270,2.21,Md,16,145,10,0.21,NCSN,71110674
2019/07/31 05:13:10.85,41.74367,-124.02067,33.720,2.50,ML,10,99,15,0.09,NCSN,73239111
2019/07/31 05:18:32.03,38.75167,-122.71317,1.190,2.39,Md,74,29,2,0.08,NCSN,73239116
2019/07/31 07:36:44.84,36.20500,-117.89283,2.010,2.76,Md,10,194,10,0.11,NCSN,73239226
